Trial 1,Trial 2,Trial 3,Trial 4,Trial 5
65.15445719,66.7255075,67.59046778,65.71932921,67.44924978
65.27802295,66.86672551,67.59046778,66.21359223,67.44924978
65.13680494,66.33715799,67.59046778,66.40776699,66.91968226
65.15445719,66.74315975,67.57281553,66.40776699,66.93733451
65.13680494,66.77846425,67.53751103,66.6548985,66.91968226
64.06001765,66.77846425,67.57281553,66.46072374,66.91968226
65.18976169,66.88437776,67.57281553,66.39011474,66.97263901
65.3662842,66.7961165,67.60812004,66.31950574,66.91968226
65.18976169,66.7255075,67.60812004,66.31950574,67.16681377
65.15445719,64.57193292,67.60812004,66.39011474,67.16681377
65.52515446,66.6548985,67.59046778,66.37246249,67.23742277
65.15445719,66.7255075,67.57281553,66.21359223,67.13150927
65.08384819,66.70785525,67.62577229,66.35481024,67.14916152
65.18976169,66.81376876,67.60812004,65.59576346,67.21977052
65.20741395,66.81376876,67.60812004,66.35481024,67.21977052
65.15445719,66.81376876,67.59046778,66.35481024,67.23742277
65.18976169,66.7961165,67.55516328,66.39011474,67.20211827
65.06619594,66.81376876,67.60812004,66.37246249,67.16681377
65.18976169,67.09620477,67.60812004,66.35481024,67.11385702
65.15445719,67.09620477,67.59046778,66.40776699,67.14916152
64.67784643,67.09620477,67.59046778,66.35481024,67.13150927
65.03089144,67.11385702,67.59046778,66.42541924,66.14298323
64.83671668,67.11385702,67.29037952,66.46072374,67.14916152
64.81906443,67.11385702,67.60812004,66.46072374,67.23742277
64.88967343,67.09620477,67.59046778,66.49602824,67.23742277
64.81906443,67.14916152,67.55516328,66.51368049,67.23742277
64.90732568,67.14916152,67.59046778,66.548985,66.23124448
64.81906443,67.09620477,67.59046778,66.46072374,67.16681377
64.69549868,67.14916152,67.59046778,66.47837599,65.64872021
64.81906443,67.13150927,67.62577229,66.51368049,67.18446602
64.81906443,67.14916152,67.59046778,66.53133274,67.27272727
64.85436893,67.14916152,67.59046778,66.548985,67.23742277
65.03089144,66.67255075,67.59046778,66.35481024,67.18446602
64.58958517,67.14916152,67.59046778,66.31950574,67.23742277
64.78375993,67.00794351,67.59046778,66.39011474,67.21977052
64.78375993,67.13150927,67.59046778,66.548985,66.88437776
64.78375993,66.760812,67.55516328,66.548985,67.20211827
64.78375993,67.50220653,67.59046778,66.56663725,67.21977052
64.25419241,67.11385702,67.59046778,66.77846425,67.21977052
64.80141218,67.09620477,67.59046778,67.00794351,67.21977052
64.81906443,67.13150927,67.59046778,66.5842895,67.21977052
64.78375993,67.13150927,67.59046778,66.548985,67.25507502
64.83671668,66.60194175,67.59046778,66.548985,66.5842895
64.78375993,67.09620477,67.59046778,66.60194175,67.21977052
64.78375993,67.06090026,67.59046778,66.67255075,67.21977052
64.71315093,66.83142101,67.59046778,66.77846425,67.23742277
64.76610768,67.20211827,67.59046778,66.60194175,67.29037952
64.81906443,66.83142101,67.59046778,66.63724625,66.99029126
65.01323919,67.20211827,67.59046778,66.60194175,67.21977052
64.99558694,67.20211827,67.59046778,66.619594,67.21977052
65.01323919,66.51368049,67.59046778,66.5842895,67.18446602
64.97793469,67.20211827,67.59046778,66.47837599,67.14916152
65.01323919,67.20211827,67.59046778,66.31950574,67.16681377
64.96028244,65.93115622,67.60812004,66.42541924,66.46072374
65.06619594,67.18446602,67.59046778,66.5842895,65.93115622
65.04854369,67.11385702,67.59046778,66.5842895,67.39629303
65.03089144,67.13150927,67.59046778,66.7255075,67.29037952
65.2250662,66.95498676,67.59046778,66.74315975,67.27272727
65.27802295,66.93733451,67.59046778,66.760812,67.44924978
64.94263019,67.14916152,67.60812004,67.11385702,67.21977052
65.2250662,67.14916152,67.60812004,67.11385702,67.21977052
65.27802295,66.760812,67.60812004,67.23742277,66.690203
65.24271845,67.13150927,67.60812004,67.23742277,66.90203001
65.2250662,67.16681377,67.62577229,67.23742277,66.30185349
64.96028244,67.14916152,67.62577229,67.27272727,67.32568402
64.97793469,66.86672551,67.60812004,67.27272727,67.32568402
64.97793469,67.07855252,67.62577229,67.27272727,67.30803177
64.71315093,67.18446602,67.60812004,67.29037952,67.34333628
64.96028244,67.13150927,67.59046778,67.04324801,67.23742277
64.96028244,67.14916152,67.60812004,67.29037952,64.0776699
64.85436893,66.39011474,67.60812004,67.34333628,67.46690203
65.06619594,66.21359223,67.60812004,67.14916152,66.6548985
65.13680494,67.20211827,67.55516328,67.34333628,67.37864078
65.59576346,67.14916152,67.60812004,67.34333628,67.46690203
65.2603707,67.11385702,67.60812004,67.32568402,66.97263901
65.59576346,67.20211827,67.60812004,67.34333628,67.43159753
65.59576346,66.99029126,67.60812004,67.36098853,67.43159753
65.61341571,67.14916152,67.60812004,67.11385702,67.44924978
65.70167696,67.14916152,67.60812004,67.34333628,67.32568402
65.73698147,67.41394528,67.60812004,67.34333628,67.43159753
65.47219771,67.11385702,67.60812004,67.34333628,67.55516328
65.56045896,67.02559576,67.60812004,67.34333628,67.43159753
65.56045896,67.20211827,67.60812004,67.60812004,67.41394528
65.48984996,67.20211827,67.60812004,67.60812004,66.00176523
65.24271845,67.20211827,67.60812004,67.60812004,67.43159753
65.66637246,67.20211827,67.60812004,67.62577229,67.41394528
65.47219771,67.09620477,67.60812004,67.60812004,67.43159753
65.64872021,67.18446602,67.60812004,67.60812004,67.41394528
65.66637246,67.20211827,67.60812004,67.60812004,67.43159753
65.63106796,67.20211827,67.60812004,67.60812004,67.41394528
65.66637246,67.25507502,67.60812004,67.60812004,67.41394528
65.57811121,67.25507502,67.60812004,67.60812004,67.41394528
65.66637246,67.25507502,67.62577229,67.60812004,67.39629303
65.66637246,67.18446602,67.60812004,67.60812004,67.62577229
65.66637246,67.34333628,67.60812004,67.60812004,67.43159753
65.64872021,67.32568402,67.60812004,67.60812004,66.46072374
65.66637246,67.32568402,67.62577229,67.66107679,66.90203001
65.66637246,67.30803177,67.60812004,67.66107679,66.93733451
65.66637246,67.27272727,67.62577229,67.66107679,66.90203001
65.68402471,66.88437776,67.59046778,67.67872904,66.93733451
65.63106796,66.95498676,67.62577229,67.66107679,66.97263901
65.66637246,67.11385702,67.60812004,67.64342454,66.93733451
65.66637246,67.34333628,67.62577229,67.66107679,66.97263901
65.66637246,67.21977052,67.60812004,67.66107679,66.88437776
65.66637246,67.20211827,67.62577229,67.66107679,66.88437776
66.01941748,67.55516328,67.60812004,67.66107679,66.97263901
65.87819947,67.53751103,67.60812004,67.66107679,66.51368049
65.80759047,67.57281553,67.62577229,67.66107679,66.84907326
65.61341571,67.59046778,67.62577229,67.66107679,66.90203001
66.10767873,67.37864078,67.60812004,67.66107679,66.93733451
66.10767873,67.60812004,67.60812004,67.66107679,66.93733451
66.10767873,67.59046778,67.60812004,67.67872904,66.93733451
66.10767873,67.59046778,67.60812004,67.67872904,66.93733451
66.14298323,67.59046778,67.62577229,67.67872904,66.90203001
66.07237423,67.59046778,67.60812004,67.67872904,66.93733451
66.14298323,67.62577229,67.62577229,67.67872904,66.93733451
66.07237423,67.62577229,67.62577229,67.67872904,66.84907326
66.17828773,67.62577229,67.62577229,67.62577229,67.43159753
65.71932921,67.62577229,67.62577229,67.62577229,66.17828773
66.12533098,67.62577229,67.62577229,67.62577229,66.93733451
66.23124448,67.62577229,67.62577229,67.62577229,66.51368049
66.21359223,67.34333628,67.59046778,67.62577229,66.7961165
66.21359223,67.36098853,67.60812004,67.62577229,66.93733451
66.03706973,67.41394528,67.62577229,67.62577229,66.93733451
65.57811121,67.34333628,67.62577229,67.62577229,66.93733451
66.21359223,67.36098853,67.62577229,67.62577229,66.93733451
67.23742277,67.36098853,67.62577229,67.62577229,66.86672551
66.95498676,66.81376876,67.62577229,67.62577229,66.30185349
67.16681377,67.34333628,67.62577229,67.62577229,66.09002648
67.21977052,67.34333628,67.62577229,67.62577229,67.09620477
67.23742277,67.34333628,67.62577229,67.62577229,66.86672551
67.32568402,67.34333628,67.62577229,67.62577229,66.86672551
67.20211827,67.34333628,67.62577229,67.62577229,66.86672551
67.25507502,67.34333628,67.62577229,67.62577229,67.00794351
67.25507502,67.36098853,67.62577229,67.62577229,66.99029126
67.23742277,67.36098853,67.62577229,67.62577229,67.29037952
66.83142101,67.32568402,67.62577229,67.62577229,67.02559576
67.30803177,67.36098853,67.62577229,67.62577229,67.43159753
67.37864078,67.36098853,67.62577229,67.62577229,67.43159753
67.46690203,67.36098853,67.62577229,67.62577229,67.34333628
67.37864078,67.36098853,67.62577229,67.62577229,67.44924978
67.39629303,67.36098853,67.62577229,67.62577229,67.37864078
67.36098853,67.32568402,67.62577229,67.62577229,67.37864078
67.32568402,67.34333628,67.62577229,67.62577229,67.37864078
67.36098853,67.36098853,67.62577229,67.62577229,67.32568402
67.37864078,67.37864078,67.62577229,67.62577229,67.37864078
67.36098853,67.36098853,67.62577229,67.62577229,67.51985878
66.63724625,67.36098853,67.62577229,67.62577229,65.63106796
67.36098853,67.37864078,67.62577229,67.62577229,67.55516328
67.37864078,67.37864078,67.62577229,67.62577229,67.55516328
67.29037952,67.37864078,67.62577229,67.62577229,67.55516328
67.23742277,67.37864078,67.62577229,67.62577229,67.55516328
67.36098853,67.37864078,67.62577229,67.62577229,67.55516328
67.29037952,67.50220653,67.62577229,67.62577229,67.55516328
67.36098853,67.41394528,67.62577229,67.62577229,67.55516328
67.36098853,62.31244484,67.62577229,67.62577229,67.44924978
67.36098853,67.50220653,67.62577229,67.62577229,67.55516328
67.36098853,67.50220653,67.62577229,67.62577229,67.44924978
67.30803177,67.51985878,67.62577229,67.62577229,67.55516328
67.30803177,67.50220653,67.62577229,67.62577229,67.55516328
67.30803177,67.51985878,67.62577229,67.62577229,67.55516328
67.30803177,67.51985878,67.62577229,67.62577229,67.55516328
67.25507502,67.50220653,67.62577229,67.62577229,67.55516328
67.30803177,67.51985878,67.62577229,67.67872904,67.55516328
65.57811121,67.51985878,67.62577229,67.67872904,67.57281553
67.30803177,67.51985878,67.62577229,67.67872904,67.44924978
66.93733451,67.44924978,67.62577229,67.67872904,67.48455428
67.11385702,67.51985878,67.62577229,67.67872904,67.60812004
67.13150927,67.50220653,67.62577229,67.67872904,67.60812004
67.30803177,67.50220653,67.62577229,67.67872904,67.60812004
67.27272727,67.50220653,67.62577229,67.67872904,67.20211827
67.30803177,67.46690203,67.62577229,67.67872904,67.60812004
67.27272727,67.50220653,67.62577229,67.67872904,67.60812004
67.34333628,67.50220653,67.62577229,67.67872904,67.60812004
67.30803177,67.50220653,67.62577229,67.67872904,67.27272727
67.32568402,67.50220653,67.62577229,67.67872904,67.60812004
67.32568402,67.50220653,67.62577229,67.64342454,67.60812004
67.30803177,67.51985878,67.62577229,67.66107679,67.60812004
67.29037952,67.51985878,67.62577229,67.66107679,67.60812004
67.30803177,67.53751103,67.62577229,67.64342454,67.60812004
67.29037952,67.51985878,67.62577229,67.67872904,67.62577229
67.30803177,67.51985878,67.62577229,67.66107679,67.62577229
67.29037952,67.57281553,67.62577229,67.66107679,67.62577229
67.29037952,67.57281553,67.62577229,67.66107679,67.62577229
67.29037952,67.25507502,67.62577229,67.66107679,67.62577229
67.30803177,67.57281553,67.62577229,67.67872904,67.62577229
67.29037952,67.57281553,67.62577229,67.64342454,67.53751103
67.29037952,67.55516328,67.62577229,67.62577229,67.62577229
67.30803177,67.55516328,67.62577229,67.62577229,67.53751103
67.27272727,67.55516328,67.62577229,67.60812004,67.53751103
67.32568402,67.55516328,67.62577229,67.55516328,67.53751103
67.32568402,67.57281553,67.62577229,67.60812004,67.53751103
67.29037952,67.55516328,67.62577229,67.60812004,67.62577229
67.32568402,67.55516328,67.62577229,67.60812004,67.62577229
66.97263901,67.44924978,67.62577229,67.60812004,67.62577229
67.07855252,67.55516328,67.62577229,67.60812004,67.62577229
65.38393645,67.59046778,67.62577229,67.60812004,67.62577229
67.32568402,67.55516328,67.62577229,67.60812004,67.62577229
67.32568402,67.55516328,67.62577229,67.60812004,67.62577229
67.32568402,67.55516328,67.62577229,67.57281553,67.62577229
67.32568402,67.55516328,67.62577229,67.59046778,67.62577229
67.36098853,67.55516328,67.62577229,67.36098853,67.62577229
67.32568402,67.55516328,67.62577229,67.36098853,67.57281553
67.29037952,67.59046778,67.62577229,67.36098853,67.62577229
67.30803177,67.55516328,67.62577229,67.37864078,67.62577229
67.32568402,67.55516328,67.62577229,67.41394528,67.62577229
67.29037952,67.55516328,67.62577229,67.46690203,67.62577229
67.29037952,67.59046778,67.62577229,67.46690203,67.62577229
67.60812004,67.55516328,67.62577229,67.62577229,67.62577229
67.60812004,67.62577229,67.62577229,67.44924978,67.62577229
67.60812004,67.62577229,67.62577229,67.62577229,67.62577229
67.60812004,67.62577229,67.62577229,67.64342454,67.62577229
67.60812004,67.62577229,67.62577229,67.48455428,67.62577229
67.60812004,67.62577229,67.62577229,67.66107679,67.62577229
67.60812004,67.62577229,67.62577229,67.48455428,67.62577229
67.60812004,67.62577229,67.62577229,67.48455428,67.62577229
67.60812004,67.62577229,67.62577229,67.51985878,67.23742277
67.34333628,67.62577229,67.62577229,67.51985878,67.62577229
67.60812004,67.62577229,67.62577229,67.51985878,67.62577229
67.60812004,67.62577229,67.62577229,67.50220653,67.62577229
67.60812004,67.62577229,67.62577229,67.51985878,67.62577229
67.60812004,67.62577229,67.62577229,67.51985878,67.62577229
67.60812004,67.62577229,67.62577229,67.51985878,67.62577229
67.60812004,67.62577229,67.62577229,67.48455428,67.62577229
67.62577229,67.62577229,67.62577229,67.48455428,67.62577229
67.62577229,67.62577229,67.62577229,67.51985878,67.62577229
67.62577229,67.62577229,67.60812004,67.51985878,67.62577229
67.62577229,67.62577229,67.62577229,67.51985878,67.62577229
67.62577229,67.62577229,67.60812004,67.60812004,67.62577229
67.62577229,67.62577229,67.62577229,67.60812004,67.62577229
67.62577229,67.62577229,67.62577229,67.53751103,67.62577229
67.62577229,67.62577229,67.62577229,67.60812004,67.62577229
67.62577229,67.62577229,67.62577229,67.55516328,67.62577229
67.62577229,67.62577229,67.62577229,67.60812004,67.62577229
67.62577229,67.62577229,67.62577229,67.60812004,67.62577229
67.62577229,67.62577229,67.62577229,67.67872904,67.62577229
67.62577229,67.62577229,67.62577229,67.37864078,67.62577229
67.62577229,67.60812004,67.62577229,67.66107679,67.62577229
67.62577229,67.62577229,67.62577229,67.66107679,67.62577229
67.62577229,67.59046778,67.62577229,67.66107679,67.62577229
67.62577229,67.59046778,67.62577229,67.66107679,67.62577229
67.62577229,67.59046778,67.62577229,67.66107679,67.62577229
67.62577229,67.62577229,67.62577229,67.66107679,67.62577229
67.62577229,67.62577229,67.64342454,67.66107679,67.62577229
67.62577229,67.62577229,67.69638129,67.66107679,67.62577229
67.62577229,67.62577229,67.62577229,67.66107679,67.62577229
67.62577229,67.62577229,67.62577229,67.67872904,67.62577229
67.62577229,67.62577229,67.66107679,67.67872904,67.62577229
67.62577229,67.62577229,67.62577229,67.66107679,67.62577229
67.62577229,67.62577229,67.62577229,67.67872904,67.62577229
67.62577229,67.62577229,67.62577229,67.66107679,67.62577229
67.62577229,67.62577229,67.60812004,67.66107679,67.62577229
67.62577229,67.62577229,67.62577229,67.67872904,67.62577229
67.62577229,67.60812004,67.62577229,67.66107679,67.62577229
67.62577229,67.62577229,67.62577229,67.66107679,67.62577229
67.62577229,67.62577229,67.60812004,67.66107679,67.62577229
67.62577229,67.62577229,67.62577229,67.66107679,67.04324801
67.62577229,67.62577229,67.60812004,67.66107679,67.62577229
67.62577229,67.62577229,67.62577229,67.66107679,67.62577229
67.62577229,67.62577229,67.62577229,67.66107679,67.60812004
67.62577229,67.62577229,67.62577229,67.66107679,67.62577229
67.62577229,67.62577229,67.60812004,67.66107679,67.60812004
67.62577229,67.62577229,67.60812004,67.67872904,67.62577229
67.62577229,67.62577229,67.60812004,67.66107679,67.60812004
67.62577229,67.62577229,67.60812004,67.66107679,67.62577229
67.62577229,67.62577229,67.62577229,67.66107679,67.59046778
67.62577229,67.57281553,67.60812004,67.66107679,67.62577229
67.62577229,67.62577229,67.62577229,67.66107679,67.60812004
67.62577229,67.62577229,67.62577229,67.66107679,67.60812004
67.62577229,67.62577229,67.74933804,67.66107679,67.60812004
67.62577229,67.62577229,67.62577229,67.66107679,67.62577229
67.62577229,67.62577229,67.60812004,67.66107679,67.62577229
67.62577229,67.62577229,67.62577229,67.66107679,67.62577229
67.62577229,67.62577229,67.62577229,67.66107679,67.62577229
67.62577229,67.62577229,67.62577229,67.66107679,67.62577229
67.62577229,67.62577229,67.62577229,67.66107679,67.60812004
67.62577229,67.62577229,67.62577229,67.66107679,67.62577229
67.62577229,67.62577229,67.62577229,67.64342454,67.60812004
67.62577229,67.62577229,67.62577229,67.66107679,67.59046778
67.62577229,67.62577229,67.62577229,67.66107679,67.57281553
67.62577229,67.62577229,67.62577229,67.66107679,67.59046778
67.62577229,67.62577229,67.62577229,67.59046778,67.59046778
67.62577229,67.62577229,67.62577229,67.66107679,67.59046778
67.62577229,67.62577229,67.62577229,67.66107679,67.59046778
67.62577229,67.62577229,67.62577229,67.66107679,67.29037952
67.62577229,67.62577229,67.62577229,67.62577229,67.59046778
67.62577229,67.62577229,67.62577229,67.66107679,67.59046778
67.62577229,67.62577229,67.62577229,67.66107679,67.50220653
67.62577229,67.62577229,67.62577229,67.66107679,67.59046778
67.62577229,67.62577229,67.62577229,67.66107679,67.59046778
67.62577229,67.62577229,67.62577229,67.66107679,67.59046778
67.62577229,67.62577229,67.62577229,67.66107679,67.59046778
67.62577229,67.62577229,67.62577229,67.66107679,67.60812004
67.62577229,67.62577229,67.62577229,67.67872904,67.59046778
67.62577229,67.62577229,67.62577229,67.64342454,67.59046778
67.62577229,67.62577229,67.62577229,67.66107679,67.59046778
67.62577229,67.62577229,67.62577229,67.64342454,67.62577229
67.62577229,67.62577229,67.62577229,67.66107679,67.59046778
67.62577229,67.62577229,67.62577229,67.64342454,67.59046778
67.62577229,67.62577229,67.62577229,67.66107679,67.50220653
67.62577229,67.62577229,67.62577229,67.64342454,67.59046778
67.62577229,67.62577229,67.62577229,67.64342454,67.59046778
67.62577229,67.62577229,67.62577229,67.66107679,67.59046778
67.62577229,67.62577229,67.62577229,67.66107679,67.59046778
67.62577229,67.60812004,67.62577229,67.66107679,67.60812004
67.62577229,67.60812004,67.62577229,67.66107679,67.59046778
67.62577229,67.62577229,67.62577229,67.66107679,67.59046778
67.62577229,67.60812004,67.62577229,67.66107679,67.51985878
67.62577229,67.60812004,67.62577229,67.66107679,67.46690203
67.62577229,67.62577229,67.62577229,67.66107679,67.62577229
67.62577229,67.62577229,67.62577229,67.66107679,67.60812004
67.62577229,67.62577229,67.62577229,67.64342454,67.46690203
67.62577229,67.62577229,67.62577229,67.64342454,67.59046778
67.62577229,67.62577229,67.62577229,67.66107679,67.59046778
67.62577229,67.62577229,67.62577229,67.64342454,67.59046778
67.62577229,67.62577229,67.62577229,67.64342454,67.59046778
67.62577229,67.62577229,67.62577229,67.64342454,67.57281553
67.62577229,67.62577229,67.62577229,67.64342454,67.59046778
67.62577229,67.62577229,67.62577229,67.64342454,67.59046778
67.62577229,67.62577229,67.62577229,67.64342454,67.59046778
67.62577229,67.62577229,67.62577229,67.66107679,67.59046778
67.62577229,67.62577229,67.62577229,67.66107679,67.57281553
67.62577229,67.62577229,67.62577229,67.64342454,67.60812004
67.62577229,67.62577229,67.62577229,67.62577229,67.60812004
67.62577229,67.62577229,67.62577229,67.62577229,67.60812004
67.62577229,67.62577229,67.62577229,67.62577229,67.59046778
67.62577229,67.62577229,67.62577229,67.62577229,67.59046778
67.62577229,67.62577229,67.62577229,67.62577229,67.11385702
67.62577229,67.62577229,67.62577229,67.62577229,67.57281553
67.62577229,67.62577229,67.62577229,67.62577229,67.57281553
67.62577229,67.62577229,67.62577229,67.62577229,67.59046778
67.62577229,67.62577229,67.62577229,67.62577229,67.60812004
67.62577229,67.62577229,67.62577229,67.62577229,67.60812004
67.62577229,67.62577229,67.62577229,67.62577229,67.60812004
67.62577229,67.62577229,67.62577229,67.62577229,67.60812004
67.62577229,67.62577229,67.62577229,67.62577229,67.60812004
67.62577229,67.62577229,67.62577229,67.64342454,67.60812004
67.62577229,67.62577229,67.62577229,67.62577229,67.60812004
67.62577229,67.62577229,67.62577229,67.62577229,67.13150927
67.62577229,67.62577229,67.62577229,67.62577229,67.60812004
67.62577229,67.62577229,67.62577229,67.62577229,67.57281553
67.62577229,67.62577229,67.62577229,67.62577229,67.60812004
67.62577229,67.62577229,67.62577229,67.62577229,67.60812004
67.62577229,67.62577229,67.62577229,67.62577229,67.60812004
67.62577229,67.62577229,67.62577229,67.62577229,67.55516328
67.62577229,67.62577229,67.62577229,67.62577229,67.60812004
67.62577229,67.62577229,67.62577229,67.62577229,67.60812004
67.62577229,67.62577229,67.62577229,67.62577229,67.60812004
67.62577229,67.62577229,67.62577229,67.62577229,67.60812004
67.62577229,67.62577229,67.62577229,67.62577229,67.51985878
67.62577229,67.62577229,67.62577229,67.62577229,67.60812004
67.62577229,67.62577229,67.62577229,67.62577229,67.60812004
67.62577229,67.62577229,67.62577229,67.62577229,67.60812004
67.62577229,67.62577229,67.62577229,67.62577229,67.50220653
67.62577229,67.62577229,67.62577229,67.62577229,67.60812004
67.62577229,67.62577229,67.62577229,67.62577229,67.60812004
67.62577229,67.62577229,67.62577229,67.62577229,67.60812004
67.62577229,67.62577229,67.62577229,67.62577229,67.60812004
67.62577229,67.62577229,67.62577229,67.62577229,67.60812004
67.62577229,67.62577229,67.62577229,67.62577229,67.60812004
67.62577229,67.62577229,67.62577229,67.62577229,67.57281553
67.62577229,67.62577229,67.62577229,67.62577229,67.39629303
67.62577229,67.62577229,67.62577229,67.62577229,67.60812004
67.62577229,67.62577229,67.62577229,67.62577229,67.60812004
67.62577229,67.62577229,67.62577229,67.62577229,67.60812004
67.62577229,67.62577229,67.62577229,67.62577229,67.60812004
67.62577229,67.62577229,67.62577229,67.62577229,67.60812004
67.62577229,67.62577229,67.62577229,67.62577229,67.60812004
67.62577229,67.62577229,67.62577229,67.62577229,67.60812004
67.62577229,67.62577229,67.62577229,67.62577229,67.60812004
67.60812004,67.62577229,67.62577229,67.62577229,67.60812004
67.62577229,67.62577229,67.62577229,67.62577229,67.60812004
67.62577229,67.62577229,67.62577229,67.62577229,67.60812004
67.62577229,67.62577229,67.62577229,67.62577229,67.62577229
67.62577229,67.62577229,67.62577229,67.62577229,67.60812004
67.62577229,67.62577229,67.62577229,67.62577229,67.60812004
67.62577229,67.62577229,67.62577229,67.62577229,67.60812004
67.62577229,67.62577229,67.62577229,67.62577229,67.60812004
67.62577229,67.62577229,67.62577229,67.62577229,67.62577229
67.62577229,67.62577229,67.62577229,67.62577229,67.60812004
67.62577229,67.62577229,67.62577229,67.62577229,67.62577229
67.62577229,67.62577229,67.62577229,67.62577229,67.62577229
67.62577229,67.62577229,67.62577229,67.62577229,67.57281553
67.62577229,67.62577229,67.62577229,67.62577229,67.62577229
67.62577229,67.62577229,67.62577229,67.62577229,67.62577229
67.62577229,67.62577229,67.62577229,67.62577229,67.62577229
67.62577229,67.62577229,67.62577229,67.62577229,67.62577229
67.62577229,67.62577229,67.62577229,67.62577229,67.62577229
67.62577229,67.62577229,67.62577229,67.62577229,67.62577229
67.62577229,67.62577229,67.62577229,67.62577229,67.60812004
67.62577229,67.62577229,67.62577229,67.62577229,67.60812004
67.62577229,67.62577229,67.62577229,67.62577229,67.60812004
67.62577229,67.62577229,67.62577229,67.62577229,67.62577229
67.62577229,67.62577229,67.62577229,67.62577229,67.62577229
67.62577229,67.62577229,67.62577229,67.62577229,67.62577229
67.62577229,67.62577229,67.62577229,67.62577229,67.62577229
67.62577229,67.62577229,67.62577229,67.62577229,67.62577229
67.62577229,67.62577229,67.62577229,67.62577229,67.62577229
67.62577229,67.62577229,67.62577229,67.62577229,67.62577229
67.62577229,67.62577229,67.62577229,67.62577229,67.62577229
67.62577229,67.62577229,67.62577229,67.62577229,67.62577229
67.62577229,67.62577229,67.62577229,67.62577229,67.62577229
67.62577229,67.62577229,67.62577229,67.62577229,67.62577229
67.62577229,67.62577229,67.62577229,67.62577229,67.62577229
67.62577229,67.62577229,67.62577229,67.62577229,67.60812004
67.62577229,67.62577229,67.62577229,67.62577229,67.51985878
67.62577229,67.62577229,67.62577229,67.62577229,67.62577229
67.62577229,67.62577229,67.62577229,67.62577229,67.62577229
67.62577229,67.62577229,67.62577229,67.62577229,67.62577229
67.62577229,67.62577229,67.62577229,67.62577229,67.62577229
67.62577229,67.62577229,67.62577229,67.62577229,67.62577229
67.62577229,67.62577229,67.62577229,67.62577229,67.62577229
67.62577229,67.62577229,67.62577229,67.62577229,67.62577229
67.62577229,67.62577229,67.62577229,67.62577229,67.62577229
67.62577229,67.62577229,67.62577229,67.62577229,67.62577229
67.62577229,67.62577229,67.62577229,67.62577229,67.62577229
67.62577229,67.62577229,67.62577229,67.62577229,67.62577229
67.62577229,67.62577229,67.62577229,67.62577229,67.62577229
67.62577229,67.62577229,67.62577229,67.62577229,67.62577229
67.62577229,67.62577229,67.62577229,67.62577229,67.62577229
67.62577229,67.62577229,67.62577229,67.62577229,67.62577229
67.62577229,67.62577229,67.62577229,67.62577229,67.62577229
67.62577229,67.62577229,67.62577229,67.62577229,67.30803177
67.62577229,67.62577229,67.62577229,67.62577229,67.62577229
67.62577229,67.62577229,67.62577229,67.62577229,67.62577229
67.62577229,67.62577229,67.62577229,67.62577229,67.62577229
67.62577229,67.62577229,67.62577229,67.62577229,67.62577229
67.62577229,67.62577229,67.62577229,67.62577229,67.62577229
67.62577229,67.62577229,67.62577229,67.62577229,67.62577229
67.62577229,67.62577229,67.62577229,67.62577229,67.62577229
67.62577229,67.62577229,67.62577229,67.62577229,67.62577229
67.62577229,67.62577229,67.62577229,67.62577229,67.62577229
67.62577229,67.62577229,67.62577229,67.62577229,67.62577229
67.62577229,67.62577229,67.62577229,67.62577229,67.62577229
67.62577229,67.62577229,67.62577229,67.62577229,67.62577229
67.62577229,67.62577229,67.62577229,67.62577229,67.62577229
67.62577229,67.62577229,67.62577229,67.62577229,67.62577229
67.62577229,67.62577229,67.62577229,67.62577229,67.62577229
67.62577229,67.62577229,67.62577229,67.62577229,67.62577229
67.62577229,67.62577229,67.62577229,67.62577229,67.62577229
67.62577229,67.62577229,67.62577229,67.62577229,67.62577229
67.62577229,67.62577229,67.62577229,67.62577229,67.62577229
67.62577229,67.62577229,67.62577229,67.62577229,67.62577229
67.62577229,67.62577229,67.62577229,67.62577229,67.62577229
67.62577229,67.62577229,67.62577229,67.62577229,67.62577229
67.62577229,67.62577229,67.62577229,67.62577229,67.62577229
67.62577229,67.62577229,67.62577229,67.62577229,67.62577229
67.62577229,67.62577229,67.62577229,67.62577229,67.62577229
67.62577229,67.62577229,67.62577229,67.62577229,67.62577229
67.62577229,67.62577229,67.62577229,67.62577229,67.62577229
67.62577229,67.62577229,67.62577229,67.62577229,67.62577229
67.62577229,67.62577229,67.62577229,67.62577229,67.62577229
67.62577229,67.62577229,67.62577229,67.62577229,67.62577229
67.62577229,67.62577229,67.62577229,67.62577229,67.60812004
67.62577229,67.62577229,67.62577229,67.62577229,67.59046778
67.62577229,67.62577229,67.62577229,67.62577229,67.59046778
67.62577229,67.62577229,67.62577229,67.62577229,67.60812004
67.62577229,67.62577229,67.62577229,67.62577229,67.62577229
67.62577229,67.62577229,67.62577229,67.62577229,67.62577229
67.62577229,67.62577229,67.62577229,67.62577229,67.62577229
67.62577229,67.62577229,67.62577229,67.62577229,67.62577229
67.62577229,67.62577229,67.62577229,67.62577229,67.55516328
67.62577229,67.62577229,67.62577229,67.62577229,67.50220653
67.62577229,67.62577229,67.62577229,67.62577229,67.62577229
67.62577229,67.62577229,67.62577229,67.62577229,67.62577229
67.62577229,67.62577229,67.62577229,67.62577229,67.62577229
