Iter,Population,Mate,mutate,Trial 1,Trial 2,Trial 3
79,100,100,10,60.67078553,60.68843778,47.07855252
80,100,100,10,47.9082083,57.44042365,63.12444837
81,100,100,10,55.9576346,60.19417476,64.67784643
82,100,100,10,56.96381289,60.77669903,61.3592233
83,100,100,10,53.04501324,59.34686673,52.63901147
84,100,100,10,58.12886143,61.76522507,57.33451015
85,100,100,10,63.15975287,59.75286849,58.25242718
86,100,100,10,52.62135922,51.42100618,58.85260371
87,100,100,10,60.070609,58.23477493,58.6054722
88,100,100,10,49.16151809,62.22418358,62.94792586
89,100,100,10,63.17740512,59.36451898,61.14739629
90,100,100,10,53.50397176,53.68049426,60.91791703
91,100,100,10,51.15622242,58.11120918,56.34598411
92,100,100,10,56.36363636,61.87113857,61.80052957
93,100,100,10,56.59311562,63.07149162,60.98852604
94,100,100,10,61.44748455,60.65313327,61.2886143
95,100,100,10,66.24889673,57.4227714,57.52868491
96,100,100,10,57.81112092,56.89320388,61.41218005
97,100,100,10,59.29390997,56.84024713,57.58164166
98,100,100,10,61.95939982,62.7537511,56.0635481
99,100,100,10,58.05825243,58.5701677,60.82965578
100,100,100,10,60.24713151,54.43954104,63.14210062
101,100,100,10,61.44748455,61.00617829,61.16504854
102,100,100,10,62.27714034,48.22594881,59.47043248
103,100,100,10,53.69814651,63.30097087,59.25860547
104,100,100,10,58.37599294,57.51103266,60.86496028
105,100,100,10,61.85348632,57.52868491,63.03618711
106,100,100,10,61.65931156,53.239188,61.72992056
107,100,100,10,62.41835834,57.77581642,47.48455428
108,100,100,10,60.49426302,61.71226831,62.31244484
109,100,100,10,59.48808473,57.61694616,58.72903795
110,100,100,10,64.85436893,58.72903795,61.67696381
111,100,100,10,53.50397176,56.78729038,58.11120918
112,100,100,10,59.36451898,60.070609,62.82436011
113,100,100,10,64.06001765,61.20035305,56.48720212
114,100,100,10,63.9364519,50.5560459,56.85789938
115,100,100,10,60.070609,61.02383054,60.65313327
116,100,100,10,57.58164166,62.87731686,56.01059135
117,100,100,10,60.84730803,52.49779347,64.0423654
118,100,100,10,61.00617829,57.98764342,59.22330097
119,100,100,10,63.9717564,51.29744042,64.43071492
120,100,100,10,65.82524272,56.50485437,57.89938217
121,100,100,10,65.73698147,59.39982348,58.46425419
122,100,100,10,62.91262136,63.70697264,60.68843778
123,100,100,10,62.6831421,60.61782877,62.17122683
124,100,100,10,56.85789938,57.54633716,62.5772286
125,100,100,10,59.57634598,59.8940865,59.43512798
126,100,100,10,60.56487202,56.16946161,62.20653133
127,100,100,10,66.10767873,57.4580759,63.70697264
128,100,100,10,66.42541924,58.97616946,63.42453663
129,100,100,10,67.36098853,60.01765225,61.27096205
130,100,100,10,64.58958517,53.16857899,63.58340688
131,100,100,10,60.35304501,57.72285966,61.16504854
132,100,100,10,60.67078553,57.51103266,60.65313327
133,100,100,10,67.04324801,56.38128861,63.42453663
134,100,100,10,65.98411297,58.55251545,63.81288614
135,100,100,10,62.5419241,55.65754634,63.70697264
136,100,100,10,65.70167696,60.14121801,66.51368049
137,100,100,10,65.71932921,54.36893204,60.51191527
138,100,100,10,65.2956752,60.97087379,61.81818182
139,100,100,10,64.64254192,55.49867608,62.85966461
140,100,100,10,65.48984996,55.76345984,62.04766108
141,100,100,10,64.28949691,54.47484554,66.42541924
142,100,100,10,63.33627538,57.2815534,63.15975287
143,100,100,10,62.18887908,59.36451898,65.77228597
144,100,100,10,66.90203001,60.08826125,63.9717564
145,100,100,10,60.86496028,64.55428067,61.90644307
146,100,100,10,64.06001765,59.8940865,65.68402471
147,100,100,10,65.61341571,60.42365402,64.13062665
148,100,100,10,66.619594,52.67431598,65.18976169
149,100,100,10,64.13062665,54.93380406,64.97793469
150,100,100,10,65.50750221,55.11032657,58.30538394
151,100,100,10,64.0423654,60.90026478,64.27184466
152,100,100,10,64.09532215,54.7396293,64.62488967
153,100,100,10,62.40070609,55.86937335,63.47749338
154,100,100,10,66.05472198,53.09796999,66.35481024
155,100,100,10,64.64254192,62.94792586,64.67784643
156,100,100,10,65.84289497,59.66460724,61.67696381
157,100,100,10,67.06090026,57.29920565,65.75463372
158,100,100,10,64.25419241,59.01147396,63.84819064
159,100,100,10,64.99558694,58.07590468,65.64872021
160,100,100,10,65.4015887,60.77669903,64.80141218
161,100,100,10,66.19593998,56.96381289,67.16681377
162,100,100,10,65.31332745,61.92409532,63.98940865
163,100,100,10,63.79523389,55.42806708,67.00794351
164,100,100,10,66.37246249,61.55339806,64.09532215
165,100,100,10,66.74315975,59.39982348,61.65931156
166,100,100,10,60.14121801,60.01765225,63.01853486
167,100,100,10,60.61782877,56.24007061,59.38217123
168,100,100,10,64.85436893,57.2815534,63.75992939
169,100,100,10,63.86584289,54.5631068,64.36010591
170,100,100,10,62.5419241,58.88790821,63.83053839
171,100,100,10,63.14210062,58.14651368,64.21888791
172,100,100,10,66.5842895,59.47043248,63.26566637
173,100,100,10,67.59046778,60.82965578,64.67784643
174,100,100,10,65.93115622,55.81641659,66.28420124
175,100,100,10,62.43601059,57.3874669,65.17210944
176,100,100,10,67.18446602,61.4651368,64.39541041
177,100,100,10,65.41924095,57.81112092,63.33627538
178,100,100,10,61.2533098,62.22418358,64.76610768
179,100,100,10,64.34245366,60.21182701,59.71756399
180,100,100,10,64.60723742,57.95233892,61.2886143
181,100,100,10,64.23654016,57.4580759,62.17122683
182,100,100,10,62.24183583,62.17122683,61.55339806
183,100,100,10,64.43071492,59.68225949,66.12533098
184,100,100,10,64.81906443,56.68137688,62.55957635
185,100,100,10,66.47837599,57.98764342,61.87113857
186,100,100,10,63.23036187,61.95939982,60.91791703
187,100,100,10,67.00794351,56.52250662,63.08914387
188,100,100,10,60.90026478,54.6337158,64.02471315
189,100,100,10,60.86496028,58.49955869,64.67784643
190,100,100,10,63.23036187,55.19858782,66.53133274
191,100,100,10,61.97705207,59.22330097,64.37775816
192,100,100,10,67.21977052,59.17034422,65.63106796
193,100,100,10,65.59576346,55.65754634,62.48896734
194,100,100,10,66.93733451,57.22859665,65.47219771
195,100,100,10,65.96646072,57.86407767,62.27714034
196,100,100,10,65.45454545,55.03971756,59.64695499
197,100,100,10,63.05383936,58.65842895,62.36540159
198,100,100,10,64.85436893,60.82965578,63.75992939
199,100,100,10,60.81200353,52.76257723,61.80052957
200,100,100,10,60.31774051,56.80494263,65.15445719
201,100,100,10,65.63106796,54.52780229,62.94792586
202,100,100,10,62.22418358,56.41659312,64.23654016
203,100,100,10,61.23565755,59.85878199,63.00088261
204,100,100,10,62.80670786,58.28773169,61.48278906
205,100,100,10,66.37246249,60.070609,64.41306267
206,100,100,10,63.75992939,61.62400706,63.88349515
207,100,100,10,64.21888791,57.3874669,63.49514563
208,100,100,10,61.50044131,57.72285966,63.28331862
209,100,100,10,65.78993822,55.33980583,62.36540159
210,100,100,10,64.46601942,59.78817299,63.84819064
211,100,100,10,60.93556929,56.43424537,63.68932039
212,100,100,10,65.04854369,55.32215357,64.32480141
213,100,100,10,63.10679612,55.03971756,66.70785525
214,100,100,10,63.60105914,55.41041483,63.67166814
215,100,100,10,66.10767873,56.16946161,62.77140335
216,100,100,10,60.52956752,54.98676081,61.69461606
217,100,100,10,63.47749338,58.94086496,60.79435128
218,100,100,10,65.13680494,55.07502207,64.14827891
219,100,100,10,63.84819064,58.02294793,65.73698147
220,100,100,10,66.70785525,55.79876434,64.55428067
221,100,100,10,65.56045896,56.98146514,66.67255075
222,100,100,10,64.0070609,53.46866726,64.18358341
223,100,100,10,56.52250662,55.83406884,63.83053839
224,100,100,10,67.20211827,56.82259488,64.69549868
225,100,100,10,61.50044131,55.18093557,63.60105914
226,100,100,10,63.30097087,54.91615181,61.3945278
227,100,100,10,66.83142101,56.46954987,62.04766108
228,100,100,10,52.93909974,54.75728155,63.00088261
229,100,100,10,64.06001765,56.01059135,66.47837599
230,100,100,10,60.42365402,55.35745808,65.61341571
231,100,100,10,65.54280671,59.52338923,65.78993822
232,100,100,10,63.19505737,56.08120035,65.64872021
233,100,100,10,63.35392763,55.8870256,63.26566637
234,100,100,10,58.55251545,55.14563107,66.90203001
235,100,100,10,65.06619594,56.89320388,63.72462489
236,100,100,10,63.38923213,58.87025596,64.39541041
237,100,100,10,66.33715799,57.86407767,64.78375993
238,100,100,10,64.48367167,56.11650485,65.31332745
239,100,100,10,64.34245366,57.49338041,65.66637246
240,100,100,10,61.30626655,60.70609003,65.59576346
241,100,100,10,64.21888791,56.08120035,64.55428067
242,100,100,10,64.73080318,58.12886143,58.18181818
243,100,100,10,66.42541924,57.3874669,67.16681377
244,100,100,10,66.67255075,55.83406884,66.40776699
245,100,100,10,66.37246249,55.03971756,64.46601942
246,100,100,10,65.96646072,56.94616064,62.98323036
247,100,100,10,66.17828773,59.11738747,65.04854369
248,100,100,10,66.30185349,56.38128861,62.29479259
249,100,100,10,64.32480141,55.14563107,61.2180053
250,100,100,10,66.619594,61.02383054,65.2250662
251,100,100,10,66.49602824,58.37599294,65.75463372
252,100,100,10,66.24889673,58.95851721,65.52515446
253,100,100,10,65.66637246,56.78729038,65.20741395
254,100,100,10,66.01941748,58.14651368,64.16593116
255,100,100,10,64.06001765,54.52780229,66.760812
256,100,100,10,65.64872021,57.74051192,66.99029126
257,100,100,10,66.77846425,54.17475728,67.50220653
258,100,100,10,65.63106796,55.33980583,66.23124448
259,100,100,10,65.82524272,55.44571933,64.73080318
260,100,100,10,66.44307149,54.47484554,66.51368049
261,100,100,10,67.41394528,58.27007944,65.27802295
262,100,100,10,66.39011474,53.73345102,64.09532215
263,100,100,10,64.81906443,60.61782877,67.53751103
264,100,100,10,67.27272727,60.21182701,65.52515446
265,100,100,10,66.70785525,57.95233892,66.91968226
266,100,100,10,66.19593998,59.57634598,67.36098853
267,100,100,10,66.01941748,54.82789056,66.60194175
268,100,100,10,65.3662842,53.94527802,67.55516328
269,100,100,10,66.46072374,54.38658429,67.57281553
270,100,100,10,66.97263901,61.97705207,66.63724625
271,100,100,10,65.93115622,61.2180053,64.20123566
272,100,100,10,65.2250662,55.60458959,66.760812
273,100,100,10,65.10150044,55.83406884,67.11385702
274,100,100,10,66.28420124,54.42188879,67.62577229
275,100,100,10,64.90732568,61.18270079,66.37246249
276,100,100,10,64.73080318,57.26390115,67.59046778
277,100,100,10,66.90203001,56.11650485,64.51897617
278,100,100,10,66.90203001,53.83936452,67.30803177
279,100,100,10,63.60105914,54.88084731,67.07855252
280,100,100,10,65.89585172,54.95145631,66.690203
281,100,100,10,66.6548985,54.05119153,67.62577229
282,100,100,10,62.11827008,56.52250662,67.62577229
283,100,100,10,64.50132392,59.69991174,67.29037952
284,100,100,10,66.53133274,57.68755516,67.59046778
285,100,100,10,65.15445719,56.0988526,67.00794351
286,100,100,10,66.84907326,53.89232127,67.60812004
287,100,100,10,66.53133274,56.96381289,67.53751103
288,100,100,10,64.64254192,57.56398941,67.59046778
289,100,100,10,66.548985,58.16416593,67.57281553
290,100,100,10,65.47219771,55.02206531,66.83142101
291,100,100,10,66.63724625,55.55163283,67.59046778
292,100,100,10,67.20211827,56.16946161,67.48455428
293,100,100,10,66.56663725,53.46866726,67.51985878
294,100,100,10,65.87819947,54.88084731,67.37864078
295,100,100,10,63.88349515,59.57634598,67.60812004
296,100,100,10,66.7961165,56.32833186,67.62577229
297,100,100,10,65.96646072,56.61076787,67.16681377
298,100,100,10,65.4015887,60.72374228,67.53751103
299,100,100,10,66.05472198,57.59929391,67.60812004
300,100,100,10,64.18358341,56.0635481,67.60812004
301,100,100,10,67.34333628,56.99911739,67.59046778
302,100,100,10,65.59576346,55.74580759,67.59046778
303,100,100,10,65.91350397,55.63989409,67.55516328
304,100,100,10,66.42541924,55.76345984,67.59046778
305,100,100,10,64.76610768,54.45719329,67.59046778
306,100,100,10,66.16063548,55.56928508,67.59046778
307,100,100,10,65.10150044,60.47661077,67.62577229
308,100,100,10,64.92497793,57.95233892,67.59046778
309,100,100,10,67.18446602,55.8870256,67.55516328
310,100,100,10,65.17210944,58.6407767,67.55516328
311,100,100,10,63.54810238,54.10414828,67.57281553
312,100,100,10,65.3309797,59.62930274,67.53751103
313,100,100,10,67.53751103,58.85260371,67.60812004
314,100,100,10,66.12533098,55.48102383,67.59046778
315,100,100,10,66.760812,59.15269197,67.62577229
316,100,100,10,64.76610768,55.90467785,67.39629303
317,100,100,10,62.73609885,54.49249779,67.57281553
318,100,100,10,66.81376876,56.29302736,67.39629303
319,100,100,10,65.41924095,60.30008826,67.32568402
320,100,100,10,64.06001765,55.21624007,67.51985878
321,100,100,10,65.64872021,58.32303619,67.59046778
322,100,100,10,64.50132392,54.08649603,67.62577229
323,100,100,10,65.41924095,55.37511033,67.57281553
324,100,100,10,67.14916152,56.08120035,67.43159753
325,100,100,10,65.50750221,59.54104148,67.62577229
326,100,100,10,65.15445719,58.41129744,67.04324801
327,100,100,10,62.17122683,58.02294793,67.34333628
328,100,100,10,66.05472198,56.96381289,67.41394528
329,100,100,10,65.18976169,59.45278023,67.57281553
330,100,100,10,67.07855252,58.19947043,67.59046778
331,100,100,10,66.99029126,60.51191527,67.57281553
332,100,100,10,66.21359223,55.32215357,67.51985878
333,100,100,10,67.27272727,61.23565755,67.57281553
334,100,100,10,66.6548985,60.15887026,67.44924978
335,100,100,10,67.34333628,51.15622242,67.43159753
336,100,100,10,66.7255075,56.08120035,67.57281553
337,100,100,10,66.619594,54.91615181,67.55516328
338,100,100,10,67.30803177,54.54545455,67.55516328
339,100,100,10,67.55516328,58.72903795,67.50220653
340,100,100,10,67.13150927,57.96999117,67.53751103
341,100,100,10,67.16681377,57.14033539,67.57281553
342,100,100,10,66.67255075,60.77669903,67.44924978
343,100,100,10,65.61341571,57.63459841,67.29037952
344,100,100,10,67.30803177,53.96293027,67.55516328
345,100,100,10,65.34863195,50.13239188,67.60812004
346,100,100,10,66.40776699,58.62312445,67.57281553
347,100,100,10,67.62577229,59.15269197,67.62577229
348,100,100,10,66.23124448,63.9717564,67.51985878
349,100,100,10,66.03706973,60.54721977,67.44924978
350,100,100,10,66.93733451,57.3874669,67.53751103
351,100,100,10,65.82524272,54.68667255,67.55516328
352,100,100,10,66.51368049,62.11827008,67.59046778
353,100,100,10,67.46690203,60.65313327,67.53751103
354,100,100,10,67.11385702,56.73433363,67.55516328
355,100,100,10,66.31950574,58.05825243,67.50220653
356,100,100,10,67.34333628,62.93027361,67.55516328
357,100,100,10,66.26654898,56.36363636,67.53751103
358,100,100,10,64.80141218,61.99470432,67.53751103
359,100,100,10,67.04324801,54.6690203,67.55516328
360,100,100,10,67.30803177,55.67519859,67.57281553
361,100,100,10,66.95498676,59.78817299,67.57281553
362,100,100,10,66.86672551,63.65401589,67.57281553
363,100,100,10,65.63106796,60.1059135,67.60812004
364,100,100,10,66.53133274,58.14651368,67.59046778
365,100,100,10,67.07855252,55.46337158,67.60812004
366,100,100,10,67.55516328,57.22859665,67.60812004
367,100,100,10,67.48455428,54.5984113,67.62577229
368,100,100,10,66.03706973,57.2109444,67.57281553
369,100,100,10,67.27272727,62.27714034,67.62577229
370,100,100,10,66.77846425,55.8870256,67.30803177
371,100,100,10,65.34863195,59.34686673,67.53751103
372,100,100,10,66.99029126,56.91085613,67.46690203
373,100,100,10,67.14916152,58.00529568,67.44924978
374,100,100,10,66.56663725,54.91615181,67.36098853
375,100,100,10,67.18446602,56.29302736,67.60812004
376,100,100,10,66.548985,60.90026478,67.48455428
377,100,100,10,65.96646072,57.2815534,67.18446602
378,100,100,10,67.30803177,57.61694616,67.37864078
379,100,100,10,67.57281553,58.07590468,67.57281553
380,100,100,10,67.23742277,54.13945278,67.55516328
381,100,100,10,67.37864078,54.65136805,67.43159753
382,100,100,10,67.57281553,62.25948808,67.46690203
383,100,100,10,67.13150927,64.58958517,67.62577229
384,100,100,10,67.21977052,59.78817299,67.62577229
385,100,100,10,66.84907326,55.56928508,67.51985878
386,100,100,10,67.32568402,55.58693733,67.30803177
387,100,100,10,67.46690203,55.79876434,67.57281553
388,100,100,10,66.53133274,57.05207414,67.43159753
389,100,100,10,67.23742277,56.11650485,67.55516328
390,100,100,10,67.32568402,57.44042365,67.37864078
391,100,100,10,67.41394528,56.89320388,67.29037952
392,100,100,10,67.41394528,57.4227714,67.37864078
393,100,100,10,67.14916152,55.65754634,67.48455428
394,100,100,10,66.30185349,55.39276258,67.62577229
395,100,100,10,67.39629303,56.75198588,66.90203001
396,100,100,10,67.59046778,57.08737864,67.62577229
397,100,100,10,67.36098853,55.83406884,67.50220653
398,100,100,10,67.50220653,57.06972639,67.62577229
399,100,100,10,67.44924978,58.5348632,67.25507502
400,100,100,10,66.7961165,57.81112092,67.62577229
401,100,100,10,67.62577229,60.26478376,67.62577229
402,100,100,10,67.41394528,55.8870256,67.62577229
403,100,100,10,67.62577229,55.86937335,67.60812004
404,100,100,10,66.91968226,58.6407767,67.62577229
405,100,100,10,67.55516328,60.75904678,67.62577229
406,100,100,10,67.30803177,60.88261253,67.43159753
407,100,100,10,66.97263901,55.26919682,67.62577229
408,100,100,10,67.59046778,53.80406002,67.59046778
409,100,100,10,67.51985878,56.66372462,67.55516328
410,100,100,10,67.29037952,55.21624007,67.62577229
411,100,100,10,67.62577229,56.82259488,67.55516328
412,100,100,10,67.25507502,54.93380406,67.62577229
413,100,100,10,67.69638129,55.21624007,67.55516328
414,100,100,10,67.21977052,57.03442189,67.55516328
415,100,100,10,67.36098853,54.81023831,67.55516328
416,100,100,10,67.20211827,55.79876434,67.48455428
417,100,100,10,67.29037952,64.32480141,67.62577229
418,100,100,10,67.57281553,56.31067961,67.62577229
419,100,100,10,67.43159753,55.67519859,67.62577229
420,100,100,10,66.91968226,56.61076787,67.62577229
421,100,100,10,67.18446602,57.74051192,67.50220653
422,100,100,10,67.60812004,56.34598411,67.62577229
423,100,100,10,67.59046778,55.02206531,67.62577229
424,100,100,10,67.60812004,58.83495146,67.62577229
425,100,100,10,67.29037952,55.53398058,67.62577229
426,100,100,10,67.48455428,56.55781112,67.55516328
427,100,100,10,67.62577229,54.88084731,67.62577229
428,100,100,10,67.51985878,57.2815534,67.62577229
429,100,100,10,67.83759929,55.63989409,67.62577229
430,100,100,10,67.29037952,54.75728155,67.62577229
431,100,100,10,67.66107679,53.83936452,67.62577229
432,100,100,10,67.29037952,56.0635481,67.59046778
433,100,100,10,67.53751103,56.22241836,67.62577229
434,100,100,10,67.09620477,63.56575463,67.62577229
435,100,100,10,66.760812,53.59223301,67.55516328
436,100,100,10,67.64342454,64.67784643,67.62577229
437,100,100,10,67.39629303,58.05825243,67.55516328
438,100,100,10,67.14916152,60.47661077,67.59046778
439,100,100,10,67.55516328,57.15798764,67.62577229
440,100,100,10,65.96646072,64.69549868,67.55516328
441,100,100,10,67.69638129,63.08914387,67.55516328
442,100,100,10,67.06090026,63.47749338,67.60812004
443,100,100,10,67.64342454,56.39894086,67.62577229
444,100,100,10,67.9082083,58.5348632,67.62577229
445,100,100,10,67.00794351,63.88349515,67.62577229
446,100,100,10,67.76699029,64.06001765,67.62577229
447,100,100,10,67.80229479,62.38305384,67.62577229
448,100,100,10,67.69638129,64.41306267,67.55516328
449,100,100,10,67.37864078,64.48367167,67.62577229
450,100,100,10,67.48455428,64.34245366,67.48455428
451,100,100,10,67.30803177,65.13680494,67.62577229
452,100,100,10,67.23742277,62.6125331,67.62577229
453,100,100,10,66.99029126,64.44836717,67.62577229
454,100,100,10,67.55516328,64.21888791,67.55516328
455,100,100,10,67.76699029,65.11915269,67.62577229
456,100,100,10,67.62577229,65.15445719,67.60812004
457,100,100,10,67.67872904,62.48896734,67.62577229
458,100,100,10,67.51985878,64.78375993,67.62577229
459,100,100,10,66.51368049,64.96028244,67.62577229
460,100,100,10,67.62577229,64.21888791,67.62577229
461,100,100,10,67.46690203,62.7890556,67.62577229
462,100,100,10,67.30803177,66.01941748,67.60812004
463,100,100,10,67.34333628,61.30626655,67.62577229
464,100,100,10,67.36098853,64.32480141,67.62577229
465,100,100,10,67.16681377,62.84201236,67.62577229
466,100,100,10,67.20211827,64.39541041,67.62577229
467,100,100,10,67.34333628,65.04854369,67.62577229
468,100,100,10,67.46690203,61.4298323,67.50220653
469,100,100,10,67.60812004,65.20741395,67.62577229
470,100,100,10,67.60812004,65.68402471,67.55516328
471,100,100,10,67.57281553,64.67784643,67.62577229
472,100,100,10,67.36098853,65.84289497,67.62577229
473,100,100,10,67.66107679,66.46072374,67.62577229
474,100,100,10,67.74933804,64.44836717,67.62577229
475,100,100,10,67.64342454,65.2603707,67.62577229
476,100,100,10,66.95498676,64.96028244,67.62577229
477,100,100,10,67.64342454,65.38393645,67.55516328
478,100,100,10,67.07855252,64.94263019,67.53751103
479,100,100,10,67.62577229,66.70785525,67.62577229
480,100,100,10,67.62577229,65.2956752,67.53751103
481,100,100,10,67.60812004,63.88349515,67.62577229
482,100,100,10,67.41394528,65.10150044,67.62577229
483,100,100,10,67.62577229,63.24801412,67.62577229
484,100,100,10,67.60812004,65.01323919,67.62577229
485,100,100,10,66.05472198,65.80759047,67.62577229
486,100,100,10,66.91968226,64.88967343,67.62577229
487,100,100,10,67.60812004,64.34245366,67.62577229
488,100,100,10,66.77846425,64.80141218,67.62577229
489,100,100,10,67.53751103,64.74845543,67.57281553
490,100,100,10,67.62577229,65.13680494,67.62577229
491,100,100,10,67.60812004,62.17122683,67.62577229
492,100,100,10,67.18446602,61.07678729,67.62577229
493,100,100,10,67.46690203,65.10150044,67.62577229
494,100,100,10,67.60812004,64.96028244,67.55516328
495,100,100,10,67.48455428,64.85436893,67.62577229
496,100,100,10,67.36098853,64.71315093,67.62577229
497,100,100,10,67.39629303,66.16063548,67.62577229
498,100,100,10,67.60812004,65.11915269,67.62577229
499,100,100,10,67.53751103,65.84289497,67.55516328
500,100,100,10,67.64342454,64.99558694,67.62577229
501,100,100,10,67.76699029,63.61871139,67.62577229
502,100,100,10,67.71403354,65.15445719,67.62577229
503,100,100,10,67.66107679,65.08384819,67.62577229
504,100,100,10,67.64342454,64.99558694,67.62577229
505,100,100,10,67.27272727,65.63106796,67.62577229
506,100,100,10,67.62577229,64.64254192,67.62577229
507,100,100,10,67.57281553,65.77228597,67.60812004
508,100,100,10,67.71403354,65.68402471,67.62577229
509,100,100,10,67.74933804,65.86054722,67.62577229
510,100,100,10,67.59046778,64.32480141,67.62577229
511,100,100,10,67.66107679,64.58958517,67.62577229
512,100,100,10,67.69638129,65.24271845,67.62577229
513,100,100,10,67.69638129,65.2956752,67.62577229
514,100,100,10,67.69638129,65.15445719,67.62577229
515,100,100,10,67.66107679,65.3309797,67.62577229
516,100,100,10,67.46690203,65.84289497,67.62577229
517,100,100,10,67.73168579,65.59576346,67.62577229
518,100,100,10,67.76699029,65.2956752,67.62577229
519,100,100,10,67.76699029,66.14298323,67.62577229
520,100,100,10,67.46690203,65.27802295,67.62577229
521,100,100,10,67.66107679,66.10767873,67.62577229
522,100,100,10,67.80229479,64.0776699,67.64342454
523,100,100,10,67.67872904,65.77228597,67.62577229
524,100,100,10,67.53751103,65.57811121,67.62577229
525,100,100,10,67.48455428,65.82524272,67.41394528
526,100,100,10,67.71403354,66.51368049,67.62577229
527,100,100,10,67.67872904,66.05472198,67.62577229
528,100,100,10,67.74933804,66.77846425,67.62577229
529,100,100,10,67.62577229,66.44307149,67.62577229
530,100,100,10,67.64342454,66.17828773,67.62577229
531,100,100,10,67.60812004,66.21359223,67.62577229
532,100,100,10,67.09620477,66.93733451,67.51985878
533,100,100,10,67.34333628,66.10767873,67.62577229
534,100,100,10,67.80229479,65.4015887,67.62577229
535,100,100,10,67.67872904,66.88437776,67.62577229
536,100,100,10,67.66107679,65.03089144,67.55516328
537,100,100,10,67.57281553,65.66637246,67.62577229
538,100,100,10,67.67872904,65.03089144,67.62577229
539,100,100,10,67.53751103,66.12533098,67.62577229
540,100,100,10,67.69638129,65.87819947,67.62577229
541,100,100,10,67.62577229,64.25419241,67.62577229
542,100,100,10,67.69638129,65.41924095,67.62577229
543,100,100,10,67.57281553,66.35481024,67.62577229
544,100,100,10,67.43159753,66.01941748,67.55516328
545,100,100,10,67.66107679,65.3662842,67.62577229
546,100,100,10,67.62577229,64.43071492,67.62577229
547,100,100,10,67.80229479,66.37246249,67.62577229
548,100,100,10,67.60812004,66.70785525,67.62577229
549,100,100,10,67.64342454,66.93733451,67.62577229
550,100,100,10,67.69638129,66.01941748,67.62577229
551,100,100,10,67.85525154,66.19593998,67.62577229
552,100,100,10,67.36098853,66.88437776,67.62577229
553,100,100,10,67.41394528,66.09002648,67.62577229
554,100,100,10,67.67872904,65.63106796,67.62577229
555,100,100,10,67.66107679,58.87025596,67.62577229
556,100,100,10,67.69638129,66.49602824,67.62577229
557,100,100,10,67.41394528,66.7255075,67.62577229
558,100,100,10,67.44924978,66.619594,67.62577229
559,100,100,10,67.32568402,65.3309797,67.62577229
560,100,100,10,67.62577229,65.59576346,67.62577229
561,100,100,10,67.62577229,66.00176523,67.62577229
562,100,100,10,67.48455428,61.51809356,67.62577229
563,100,100,10,67.62577229,66.74315975,67.62577229
564,100,100,10,67.60812004,66.39011474,67.62577229
565,100,100,10,67.66107679,66.28420124,67.62577229
566,100,100,10,67.73168579,66.01941748,67.62577229
567,100,100,10,67.60812004,66.39011474,67.60812004
568,100,100,10,67.62577229,65.73698147,67.62577229
569,100,100,10,67.62577229,63.9364519,67.62577229
570,100,100,10,67.66107679,63.42453663,67.62577229
571,100,100,10,67.80229479,63.05383936,67.62577229
572,100,100,10,67.50220653,65.75463372,67.62577229
573,100,100,10,67.66107679,65.82524272,67.62577229
574,100,100,10,67.60812004,66.6548985,67.62577229
575,100,100,10,67.67872904,66.67255075,67.62577229
576,100,100,10,67.59046778,64.51897617,67.62577229
577,100,100,10,67.9082083,66.619594,67.62577229
578,100,100,10,67.66107679,65.10150044,67.62577229
579,100,100,10,67.62577229,66.09002648,67.62577229
580,100,100,10,67.64342454,66.70785525,67.62577229
581,100,100,10,67.69638129,66.90203001,67.62577229
582,100,100,10,67.66107679,66.17828773,67.62577229
583,100,100,10,67.71403354,66.51368049,67.62577229
584,100,100,10,67.74933804,66.07237423,67.62577229
585,100,100,10,67.60812004,66.46072374,67.62577229
586,100,100,10,67.73168579,65.86054722,67.62577229
587,100,100,10,67.57281553,67.00794351,67.62577229
588,100,100,10,67.62577229,64.64254192,67.62577229
589,100,100,10,67.80229479,66.26654898,67.62577229
590,100,100,10,67.57281553,65.54280671,67.62577229
591,100,100,10,67.80229479,66.47837599,67.62577229
592,100,100,10,67.55516328,66.90203001,67.62577229
593,100,100,10,67.39629303,66.17828773,67.62577229
594,100,100,10,67.60812004,66.93733451,67.62577229
595,100,100,10,67.62577229,66.67255075,67.62577229
596,100,100,10,67.62577229,66.53133274,67.62577229
597,100,100,10,67.62577229,66.05472198,67.62577229
598,100,100,10,67.62577229,66.5842895,67.62577229
599,100,100,10,67.66107679,66.63724625,67.62577229
600,100,100,10,67.67872904,67.02559576,67.62577229
601,100,100,10,67.55516328,65.08384819,67.62577229
602,100,100,10,67.62577229,65.96646072,67.62577229
603,100,100,10,67.74933804,65.59576346,67.62577229
604,100,100,10,67.48455428,65.75463372,67.62577229
605,100,100,10,67.62577229,66.760812,67.62577229
606,100,100,10,67.37864078,66.74315975,67.62577229
607,100,100,10,67.62577229,66.67255075,67.62577229
608,100,100,10,67.57281553,65.94880847,67.62577229
609,100,100,10,67.66107679,66.49602824,67.62577229
610,100,100,10,67.62577229,66.12533098,67.62577229
611,100,100,10,67.60812004,67.27272727,67.62577229
612,100,100,10,67.62577229,66.17828773,67.62577229
613,100,100,10,67.62577229,67.04324801,67.62577229
614,100,100,10,67.53751103,67.14916152,67.62577229
615,100,100,10,67.60812004,67.02559576,67.62577229
